cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,31.162003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124829,0.11124829,0.0,0.9995869,11.999077570191728,11.994120513750481,0.0,-0.0,0.0,-0.0,-0.0,31.162003,0.11124829,0.86622304,0.9346615,0.9346615,0.0,0.72660387,0.7694137,0.86622304,-0.04280984,-6.1,32.66494,24.444445,24.444445,2.0
0.0,31.232014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124773,0.11124773,0.0,0.9995864,11.999072046124168,11.994109270361607,0.0,-0.0,0.0,-0.0,-0.0,31.232014,0.11124773,0.49403104,0.5624038,0.5624038,0.0,0.43586296,0.47873798,0.49403104,-0.04287502,-5.85,33.334938,21.11111,21.11111,2.0
0.0,31.212837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111247875,0.111247875,0.0,0.9995859,11.999066522047036,11.994098026968432,0.0,-0.0,0.0,-0.0,-0.0,31.212837,0.111247875,0.98175067,1.0611409,1.0611409,0.0,0.91227245,0.94413,0.98175067,-0.031857558,-5.6,33.792324,21.11111,21.11111,2.0
0.0,31.078405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111248024,0.111248024,0.0,0.9995855,11.99906099795996,11.994087498770355,0.0,-0.0,0.0,-0.0,-0.0,31.078405,0.111248024,1.1370248,1.2332058,1.2332058,0.0,0.9278202,0.94288725,1.1370248,-0.015067038,-5.0,34.228416,21.11111,21.11111,2.0
0.0,31.235098,0.0,0.0,0.93317246,0.99823993,0.0,0.0,0.0,0.0,0.0,0.0,0.111247465,0.111247465,0.0,0.99958503,11.999055473898089,11.994076255402645,0.0,-0.0,0.0,-0.0,-0.0,31.235098,0.111247465,1.3899964,1.5004328,1.5004328,0.0,1.3774819,1.3782929,1.3899964,-0.00081100647,-5.55,34.153633,21.11111,21.11111,2.0
0.0,31.232264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124761,0.11124761,0.0,0.99958456,11.999049949826645,11.994065012030632,0.0,-0.0,0.0,-0.0,-0.0,31.232264,0.11124761,1.4902439,1.6014916,1.6014916,0.0,1.4752407,1.4752407,1.4902439,-0.0,-6.7,34.322598,21.11111,21.11111,2.0
0.0,31.227753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111247756,0.111247756,0.0,0.99958414,11.999044425745259,11.994054483852729,0.0,-0.0,0.0,-0.0,-0.0,31.227753,0.111247756,1.3393956,1.4506434,1.4506434,0.0,1.3191396,1.3191396,1.3393956,-0.0,-6.1,34.41469,21.11111,21.11111,2.0
0.0,31.227928,0.0,0.0,0.9331725,0.99824,0.0,0.0,0.0,0.0,0.0,0.0,0.1112472,0.1112472,0.0,0.99958366,11.999038901689078,11.99404324050618,0.0,-0.0,0.0,-0.0,-0.0,31.227928,0.1112472,1.2651703,1.3764175,1.3764175,0.0,1.2451203,1.2451203,1.2651703,-0.0,-6.4,34.48815,21.11111,21.11111,2.0
0.0,31.201746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124734,0.11124734,0.0,0.9995832,11.999033377623324,11.994031997155329,0.0,-0.0,0.0,-0.0,-0.0,31.201746,0.11124734,1.1473831,1.2586304,1.2586304,0.0,1.0968498,1.0968498,1.1473831,-0.0,-7.8,34.338993,21.11111,21.11111,2.0
0.0,31.236301,0.0,0.0,2.7995162,2.9947186,0.0,0.0,0.0,0.0,0.0,0.0,0.11124749,0.11124749,0.0,0.9995827,11.999027853547627,11.99402075379981,0.0,-0.0,0.0,-0.0,-0.0,31.236301,0.11124749,1.0700063,1.1812538,1.1812538,0.0,1.0597028,1.0597028,1.0700063,-0.0,-7.2,34.380962,21.11111,21.11111,2.0
0.0,31.206026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124764,0.11124764,0.0,0.9995823,11.999022329461988,11.994010225637084,0.0,-0.0,0.0,-0.0,-0.0,31.206026,0.11124764,0.88493764,0.9961853,0.9961853,0.0,0.83938634,0.83938634,0.88493764,-0.0,-7.2,34.17764,21.11111,21.11111,2.0
0.0,31.207293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124707,0.11124707,0.0,0.9995818,11.999016805401924,11.993998982307396,0.0,-0.0,0.0,-0.0,-0.0,31.207293,0.11124707,0.56145334,0.6727004,0.6727004,0.0,0.5173745,0.5173745,0.56145334,-0.0,-7.2,33.986916,21.11111,21.11111,2.0
0.0,31.233046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124722,0.11124722,0.0,0.99958134,11.999011281331917,11.993987738973038,0.0,-0.0,0.0,-0.0,-0.0,31.233046,0.11124722,0.5409322,0.6521794,0.6521794,0.0,0.5268369,0.5268369,0.5409322,-0.0,-8.3,33.615437,20.351852,20.351852,2.0
0.0,31.235373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124737,0.11124737,0.0,0.9995809,11.999005757251968,11.993977210830487,0.0,-0.0,0.0,-0.0,-0.0,31.235373,0.11124737,0.53927666,0.650524,0.650524,0.0,0.5278936,0.5278936,0.53927666,-0.0,-9.45,33.038708,20.0,20.0,2.0
0.0,31.197184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112468,0.1112468,0.0,0.99958044,11.999000233197593,11.99396596752196,0.0,-0.0,0.0,-0.0,-0.0,31.197184,0.1112468,0.5156975,0.6269443,0.6269443,0.0,0.45985034,0.45985034,0.5156975,-0.0,-11.7,32.126987,20.0,20.0,2.0
0.0,31.233227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124695,0.11124695,0.0,0.99957997,11.998994709133274,11.993954724208765,0.0,-0.0,0.0,-0.0,-0.0,31.233227,0.11124695,0.52984947,0.6410964,0.6410964,0.0,0.5159678,0.5159678,0.52984947,-0.0,-10.6,31.709286,20.0,20.0,2.0
0.0,31.230904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112471,0.1112471,0.0,0.99957955,11.998989185059013,11.993944196086385,0.0,-0.0,0.0,-0.0,-0.0,31.230904,0.1112471,0.5977013,0.70894843,0.70894843,0.0,0.581115,0.581115,0.5977013,-0.0,-10.3,31.146282,20.0,20.0,2.0
0.0,31.204775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124653,0.11124653,0.0,0.9995791,11.998983661010326,11.993932952799021,0.0,-0.0,0.0,-0.0,-0.0,31.204775,0.11124653,0.6750234,0.7862699,0.7862699,0.0,0.62801486,0.62801486,0.6750234,-0.0,-10.0,30.769321,20.0,20.0,2.0
0.0,31.237741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124668,0.11124668,0.0,0.9995786,11.998978136951697,11.993921709506987,0.0,-0.0,0.0,-0.0,-0.0,31.237741,0.11124668,0.64671934,0.75796604,0.75796604,0.0,0.6380943,0.6380943,0.64671934,-0.0,-9.4,30.51513,20.601852,20.601852,2.0
0.0,31.203466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124683,0.11124683,0.0,0.9995781,11.998972612883126,11.993910466210282,0.0,-0.0,0.0,-0.0,-0.0,31.203466,0.11124683,0.5307038,0.6419506,0.6419506,0.0,0.4821732,0.4821732,0.5307038,-0.0,-9.4,30.239372,21.11111,21.11111,2.0
0.0,31.240517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124698,0.11124698,0.0,0.9995777,11.998967088804612,11.993899938103079,0.0,-0.0,0.0,-0.0,-0.0,31.240517,0.11124698,0.5316979,0.6391257,0.6391257,0.0,0.5224847,0.52630395,0.5316979,-0.003819247,-8.9,30.16505,20.157408,20.157408,2.0
0.0,31.231745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111246414,0.111246414,0.0,0.9995772,11.998961564751673,11.993888694832206,0.0,-0.0,0.0,-0.0,-0.0,31.231745,0.111246414,0.51190245,0.6071195,0.6071195,0.0,0.48026335,0.49629274,0.51190245,-0.016029375,-7.8,30.200756,21.11111,21.11111,2.0
0.0,31.232655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124656,0.11124656,0.0,0.99957675,11.99895604068879,11.993877451556665,0.0,-0.0,0.0,-0.0,-0.0,31.232655,0.11124656,0.84643435,0.9303134,0.9303134,0.0,0.8045176,0.83188516,0.84643435,-0.02736754,-7.6,30.204315,21.11111,21.11111,2.0
0.0,31.229462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111246705,0.111246705,0.0,0.99957633,11.998950516616336,11.993866923470005,0.0,-0.0,0.0,-0.0,-0.0,31.229462,0.111246705,0.91398215,0.98616487,0.98616487,0.0,0.8566534,0.8957174,0.91398215,-0.039063964,-8.05,30.16219,21.11111,21.11111,2.0
0.0,31.21603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111246146,0.111246146,0.0,0.99957585,11.998944992569086,11.993855680220296,0.0,-0.0,0.0,-0.0,-0.0,31.21603,0.111246146,0.9419614,1.0209775,1.0209775,0.0,0.87582636,0.90805644,0.9419614,-0.032230064,-8.9,29.884296,21.11111,21.11111,2.0
0.0,31.216835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111246295,0.111246295,0.0,0.9995754,11.998939468511894,11.993844436965917,0.0,-0.0,0.0,-0.0,-0.0,31.216835,0.111246295,0.94116527,1.0248845,1.0248845,0.0,0.88067156,0.90819865,0.94116527,-0.027527085,-9.233334,29.717243,21.11111,21.11111,2.0
0.0,31.226654,0.0,0.0,0.9349896,1.0001838,0.0,0.0,0.0,0.0,0.0,0.0,0.11124644,0.11124644,0.0,0.99957496,11.99893394444513,11.993833908899433,0.0,-0.0,0.0,-0.0,-0.0,31.226654,0.11124644,0.9211599,1.0056069,1.0056069,0.0,0.87282646,0.8996259,0.9211599,-0.026799422,-9.3,29.66724,21.11111,21.11111,2.0
0.0,31.216116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124588,0.11124588,0.0,0.9995745,11.998928420403569,11.993822665670885,0.0,-0.0,0.0,-0.0,-0.0,31.216116,0.11124588,1.0612863,1.1589633,1.1589633,0.0,1.0139116,1.0274805,1.0612863,-0.013568917,-9.233334,29.647224,21.11111,21.11111,2.0
0.0,31.006468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124603,0.11124603,0.0,0.999574,11.998922896352067,11.993811422437668,0.0,-0.0,0.0,-0.0,-0.0,31.006468,0.11124603,1.3899964,1.5004101,1.5004101,0.0,1.111271,1.1121033,1.3899964,-0.00083229056,-8.7,29.70288,21.11111,21.11111,2.0
0.0,31.193916,0.0,0.0,1.8699791,2.0003676,0.0,0.0,0.0,0.0,0.0,0.0,0.11124617,0.11124617,0.0,0.9995735,11.998917372290991,11.99380017920015,0.0,-0.0,0.0,-0.0,-0.0,31.193916,0.11124617,1.4902439,1.60149,1.60149,0.0,1.4305935,1.4305935,1.4902439,-0.0,-8.3,29.950596,21.11111,21.11111,2.0
0.0,31.22098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124632,0.11124632,0.0,0.9995731,11.998911848219974,11.993789651148841,0.0,-0.0,0.0,-0.0,-0.0,31.22098,0.11124632,1.3393956,1.450642,1.450642,0.0,1.3112546,1.3112546,1.3393956,-0.0,-7.1,30.250484,21.11111,21.11111,2.0
0.0,31.190416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124576,0.11124576,0.0,0.99957263,11.99890632417416,11.993778407936786,0.0,-0.0,0.0,-0.0,-0.0,31.190416,0.11124576,1.2651703,1.3764161,1.3764161,0.0,1.2014458,1.2014458,1.2651703,-0.0,-7.0333333,30.479305,21.11111,21.11111,2.0
0.0,31.22932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112459,0.1112459,0.0,0.99957216,11.998900800118774,11.993767164720431,0.0,-0.0,0.0,-0.0,-0.0,31.22932,0.1112459,1.1473831,1.258629,1.258629,0.0,1.1289543,1.1289543,1.1473831,-0.0,-6.7,30.788712,21.11111,21.11111,2.0
0.0,31.237991,0.0,0.0,2.7845807,2.9787416,0.0,0.0,0.0,0.0,0.0,0.0,0.11124605,0.11124605,0.0,0.99957174,11.998895276053444,11.993756636689294,0.0,-0.0,0.0,-0.0,-0.0,31.237991,0.11124605,1.0700063,1.1812522,1.1812522,0.0,1.061671,1.061671,1.0700063,-0.0,-6.7,30.986671,21.11111,21.11111,2.0
0.0,31.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124549,0.11124549,0.0,0.99957126,11.99888975201332,11.9937453934984,0.0,-0.0,0.0,-0.0,-0.0,31.0563,0.11124549,0.88493764,0.99618316,0.99618316,0.0,0.6650623,0.6650623,0.88493764,-0.0,-7.4,30.955318,21.11111,21.11111,2.0
0.0,31.24029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124563,0.11124563,0.0,0.9995708,11.998884227963622,11.993734150303206,0.0,-0.0,0.0,-0.0,-0.0,31.24029,0.11124563,0.56145334,0.672699,0.672699,0.0,0.55579233,0.55579233,0.56145334,-0.0,-10.0,30.726318,20.50926,20.50926,2.0
0.0,31.225864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124578,0.11124578,0.0,0.99957037,11.998878703903982,11.993723622292245,0.0,-0.0,0.0,-0.0,-0.0,31.225864,0.11124578,0.5409322,0.65217793,0.65217793,0.0,0.5184789,0.5184789,0.5409322,-0.0,-11.133333,30.270107,20.0,20.0,2.0
0.0,31.204391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124522,0.11124522,0.0,0.9995699,11.998873179869546,11.993712379122513,0.0,-0.0,0.0,-0.0,-0.0,31.204391,0.11124522,0.53927666,0.6505219,0.6505219,0.0,0.49182183,0.49182183,0.53927666,-0.0,-12.066667,29.827755,20.0,20.0,2.0
0.0,31.182354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111245364,0.111245364,0.0,0.9995694,11.998867655825538,11.99370113594848,0.0,-0.0,0.0,-0.0,-0.0,31.182354,0.111245364,0.5156975,0.6269429,0.6269429,0.0,0.44258502,0.44258502,0.5156975,-0.0,-13.05,29.286327,20.0,20.0,2.0
0.0,31.208622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124551,0.11124551,0.0,0.999569,11.998862131771588,11.993690607957694,0.0,-0.0,0.0,-0.0,-0.0,31.208622,0.11124551,0.52984947,0.641095,0.641095,0.0,0.4873194,0.4873194,0.52984947,-0.0,-14.4,28.685284,20.0,20.0,2.0
0.0,31.22466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111244954,0.111244954,0.0,0.9995685,11.998856607742843,11.993679364809125,0.0,-0.0,0.0,-0.0,-0.0,31.22466,0.111244954,0.5977013,0.7089463,0.7089463,0.0,0.5738442,0.5738442,0.5977013,-0.0,-15.15,28.132553,20.0,20.0,2.0
0.0,31.207731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111245096,0.111245096,0.0,0.99956805,11.998851083704524,11.993668121656256,0.0,-0.0,0.0,-0.0,-0.0,31.207731,0.111245096,0.7507618,0.8620069,0.8620069,0.0,0.70719415,0.70719415,0.7507618,-0.0,-16.1,27.526573,20.0,20.0,2.0
0.0,31.237144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111245245,0.111245245,0.0,0.99956757,11.998845559656264,11.993656878498717,0.0,-0.0,0.0,-0.0,-0.0,31.237144,0.111245245,0.96045357,1.0716988,1.0716988,0.0,0.9511304,0.9511304,0.96045357,-0.0,-16.9,26.974545,20.601852,20.601852,2.0
0.0,31.222057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111245394,0.111245394,0.0,0.99956715,11.998840035598061,11.993646350523106,0.0,-0.0,0.0,-0.0,-0.0,31.222057,0.111245394,0.8602024,0.97144777,0.97144777,0.0,0.8333164,0.8333164,0.8602024,-0.0,-17.44,26.43473,21.11111,21.11111,2.0
0.0,31.22106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124483,0.11124483,0.0,0.9995667,11.998834511565432,11.993635107391398,0.0,-0.0,0.0,-0.0,-0.0,31.22106,0.11124483,0.88138837,0.9874902,0.9874902,0.0,0.8481959,0.85333896,0.88138837,-0.0051430184,-18.3,26.006939,21.11111,21.11111,2.0
0.0,31.236475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124498,0.11124498,0.0,0.9995662,11.998828987522861,11.99362386425502,0.0,-0.0,0.0,-0.0,-0.0,31.236475,0.11124498,0.8642967,0.9604386,0.9604386,0.0,0.8390923,0.85419536,0.8642967,-0.0151030505,-18.9,25.81704,21.11111,21.11111,2.0
0.0,31.231096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111245126,0.111245126,0.0,0.9995658,11.998823463470348,11.993613336299584,0.0,-0.0,0.0,-0.0,-0.0,31.231096,0.111245126,0.9221727,1.0093931,1.0093931,0.0,0.8817867,0.90581137,0.9221727,-0.024024667,-18.9,25.715603,21.11111,21.11111,2.0
0.0,31.17941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124456,0.11124456,0.0,0.9995653,11.99881793944341,11.99360209318904,0.0,-0.0,0.0,-0.0,-0.0,31.17941,0.11124456,0.8533914,0.92796564,0.92796564,0.0,0.740183,0.7768533,0.8533914,-0.036670327,-18.9,25.579254,23.333334,23.333334,2.0
0.0,31.170395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124471,0.11124471,0.0,0.9995648,11.998812415406528,11.993590850073824,0.0,-0.0,0.0,-0.0,-0.0,31.170395,0.11124471,0.86622304,0.9286275,0.9286275,0.0,0.7303467,0.77918696,0.86622304,-0.04884029,-18.3,25.53286,25.0,25.0,2.0
0.0,31.240036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124486,0.11124486,0.0,0.9995644,11.998806891359703,11.99358032213856,0.0,-0.0,0.0,-0.0,-0.0,31.240036,0.11124486,0.86542684,0.9307635,0.9307635,0.0,0.8135639,0.8594721,0.86542684,-0.04590822,-18.3,25.604134,22.777779,22.777779,2.0
0.0,31.233057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124429,0.11124429,0.0,0.99956393,11.998801367338453,11.993569079049177,0.0,-0.0,0.0,-0.0,-0.0,31.233057,0.11124429,0.9211599,0.997818,0.997818,0.0,0.8724936,0.9070798,0.9211599,-0.034586195,-18.225,25.672195,21.11111,21.11111,2.0
0.0,31.220451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124444,0.11124444,0.0,0.99956346,11.99879584330726,11.993557835955123,0.0,-0.0,0.0,-0.0,-0.0,31.220451,0.11124444,0.65998393,0.7547012,0.7547012,0.0,0.61470157,0.63122874,0.65998393,-0.016527157,-18.18,25.642822,20.555555,20.555555,2.0
0.0,31.185623,0.0,0.0,2.8103085,3.0062633,0.0,0.0,0.0,0.0,0.0,0.0,0.11124459,0.11124459,0.0,0.999563,11.998790319266124,11.993546592856399,0.0,-0.0,0.0,-0.0,-0.0,31.185623,0.11124459,1.4657348,1.5759006,1.5759006,0.0,1.3953506,1.3964294,1.4657348,-0.0010787982,-18.3,25.43187,18.88889,18.88889,2.0
0.0,31.200571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124474,0.11124474,0.0,0.99956256,11.998784795215046,11.993536064936311,0.0,-0.0,0.0,-0.0,-0.0,31.200571,0.11124474,1.4902439,1.6014886,1.6014886,0.0,1.4383411,1.4383411,1.4902439,-0.0,-18.6,25.086903,18.88889,18.88889,2.0
0.0,31.22795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124417,0.11124417,0.0,0.9995621,11.998779271189543,11.993524821863419,0.0,-0.0,0.0,-0.0,-0.0,31.22795,0.11124417,1.3393956,1.4506398,1.4506398,0.0,1.3193685,1.3193685,1.3393956,-0.0,-18.9,24.820885,20.898148,20.898148,2.0
0.0,30.988401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124432,0.11124432,0.0,0.9995616,11.998773747154097,11.993513578785857,0.0,-0.0,0.0,-0.0,-0.0,30.988401,0.11124432,1.2651703,1.3764147,1.3764147,0.0,0.966243,0.966243,1.2651703,-0.0,-18.9,24.610344,21.11111,21.11111,2.0
0.0,31.238848,0.0,0.0,1.8735471,2.0041842,0.0,0.0,0.0,0.0,0.0,0.0,0.11124447,0.11124447,0.0,0.9995612,11.998768223108708,11.993503050885943,0.0,-0.0,0.0,-0.0,-0.0,31.238848,0.11124447,1.1473831,1.2586275,1.2586275,0.0,1.1400436,1.1400436,1.1473831,-0.0,-18.9,24.664127,21.11111,21.11111,2.0
0.0,31.221764,0.0,0.0,5.798714,6.203042,0.0,0.0,0.0,0.0,0.0,0.0,0.1112439,0.1112439,0.0,0.9995607,11.998762699088894,11.993491807834214,0.0,-0.0,0.0,-0.0,-0.0,31.221764,0.1112439,1.0700063,1.1812501,1.1812501,0.0,1.0427768,1.0427768,1.0700063,-0.0,-18.75,24.585915,21.11111,21.11111,2.0
0.0,31.236677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124405,0.11124405,0.0,0.99956024,11.998757175059138,11.993480564777814,0.0,-0.0,0.0,-0.0,-0.0,31.236677,0.11124405,0.57373434,0.68497837,0.68497837,0.0,0.5638695,0.5638695,0.57373434,-0.0,-18.6,24.575703,21.11111,21.11111,2.0
0.0,31.21873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112442,0.1112442,0.0,0.9995598,11.99875165101944,11.993470036898076,0.0,-0.0,0.0,-0.0,-0.0,31.21873,0.1112442,0.56145334,0.67269754,0.67269754,0.0,0.5306916,0.5306916,0.56145334,-0.0,-19.4,24.353657,20.50926,20.50926,2.0
0.0,31.209505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111243635,0.111243635,0.0,0.99955934,11.998746127005315,11.993458793867507,0.0,-0.0,0.0,-0.0,-0.0,31.209505,0.111243635,0.5409322,0.6521758,0.6521758,0.0,0.49943206,0.49943206,0.5409322,-0.0,-20.0,24.021984,20.0,20.0,2.0
0.0,31.197416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111243784,0.111243784,0.0,0.99955887,11.998740602981249,11.99344755083227,0.0,-0.0,0.0,-0.0,-0.0,31.197416,0.111243784,0.53927666,0.65052044,0.65052044,0.0,0.48370034,0.48370034,0.53927666,-0.0,-20.0,23.883587,20.0,20.0,2.0
0.0,31.232903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124393,0.11124393,0.0,0.9995584,11.99873507894724,11.993436307792363,0.0,-0.0,0.0,-0.0,-0.0,31.232903,0.11124393,0.5156975,0.62694144,0.62694144,0.0,0.50143814,0.50143814,0.5156975,-0.0,-20.6,23.620087,20.0,20.0,2.0
0.0,31.221546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111244075,0.111244075,0.0,0.999558,11.998729554903658,11.99342577992817,0.0,-0.0,0.0,-0.0,-0.0,31.221546,0.111244075,0.52984947,0.64109355,0.64109355,0.0,0.5023684,0.5023684,0.52984947,-0.0,-20.6,23.43303,20.0,20.0,2.0
0.0,31.238878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111243516,0.111243516,0.0,0.9995575,11.998724030885281,11.993414536914095,0.0,-0.0,0.0,-0.0,-0.0,31.238878,0.111243516,0.5977013,0.7089448,0.7089448,0.0,0.5904,0.5904,0.5977013,-0.0,-20.85,23.191132,20.0,20.0,2.0
0.0,31.179611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111243665,0.111243665,0.0,0.999557,11.998718506856962,11.99340329389535,0.0,-0.0,0.0,-0.0,-0.0,31.179611,0.111243665,0.6750234,0.78626704,0.78626704,0.0,0.598718,0.598718,0.6750234,-0.0,-21.4,22.92059,20.0,20.0,2.0
0.0,31.186214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124381,0.11124381,0.0,0.9995566,11.99871298281907,11.99339276605133,0.0,-0.0,0.0,-0.0,-0.0,31.186214,0.11124381,0.64671934,0.7579631,0.7579631,0.0,0.57810056,0.57810056,0.64671934,-0.0,-21.8,22.700317,20.597221,20.597221,2.0
0.0,31.236263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124325,0.11124325,0.0,0.9995561,11.998707458806383,11.993381523058417,0.0,-0.0,0.0,-0.0,-0.0,31.236263,0.11124325,0.5307038,0.64194703,0.64194703,0.0,0.5203583,0.5203583,0.5307038,-0.0,-21.7,22.58178,21.11111,21.11111,2.0
0.0,31.221338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112434,0.1112434,0.0,0.99955565,11.998701934783753,11.993370280060835,0.0,-0.0,0.0,-0.0,-0.0,31.221338,0.1112434,0.5316979,0.637461,0.637461,0.0,0.4984924,0.5039727,0.5316979,-0.0054803337,-21.966667,22.45211,20.555555,20.555555,2.0
0.0,31.223282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124354,0.11124354,0.0,0.99955523,11.99869641075155,11.993359752236989,0.0,-0.0,0.0,-0.0,-0.0,31.223282,0.11124354,0.51190245,0.6028319,0.6028319,0.0,0.46612525,0.48643935,0.51190245,-0.020314084,-21.7,22.531998,21.11111,21.11111,2.0
0.0,31.216307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124298,0.11124298,0.0,0.99955475,11.998690886744553,11.993348509265239,0.0,-0.0,0.0,-0.0,-0.0,31.216307,0.11124298,0.4967457,0.58090854,0.58090854,0.0,0.43608478,0.46316496,0.4967457,-0.027080188,-21.27143,22.92696,21.11111,21.11111,2.0
