cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.0,0.0,0.0,1.3608453,1.6034923,0.11638058,0.11638058,0.0,0.45159522,0.45159522,0.0,0.0,0.0,0.10848361,0.0,0.0,91.53677,0.45159522,8.983379,8.424827128648758,103.25450539588928,14.287304878234863,0.0,8.424827128648758,0.0,6.5840907,7.594238,6.5840907,7.594238,8.983379,-1.0101472
0.0,0.0,0.0,1.0182778,1.2100424,0.11638058,0.11638058,0.0,0.45159426,0.45159426,0.0,0.0,0.0,0.10848361,0.0,0.0,182.1729,0.45159426,7.216619,7.093230873346329,203.06133842468262,28.097556114196777,0.0,7.093230873346329,0.0,6.1683145,6.7432966,-91.86424,-91.28927,7.216619,-0.5749818
0.0,0.0,0.0,3.941724,4.3920426,0.11638058,0.11638058,0.0,0.45159364,0.45159364,0.0,0.0,0.0,0.10848361,0.0,0.0,183.0466,0.45159364,11.8962965,12.29044097661972,204.2715425491333,28.26501202583313,0.0,12.29044097661972,0.0,11.1208105,11.17826,-82.734924,-82.677475,11.8962965,-0.057449494
0.0,0.0,0.0,8.638691,9.47701,0.11638058,0.11638058,0.0,0.4515946,0.4515946,0.0,0.0,0.0,0.10848361,0.0,0.0,182.23296,0.4515946,12.432812,12.8844074010849,203.0386209487915,28.094412684440613,0.0,12.8844074010849,0.0,12.100859,12.100859,-71.1992,-71.1992,12.432812,0.0
0.0,0.0,0.0,5.7140036,6.300113,0.11638058,0.11638058,0.0,0.45159382,0.45159382,0.0,0.0,0.0,0.10848361,0.0,0.0,183.14847,0.45159382,9.771156,10.222749590873718,204.10358810424805,28.241771936416626,0.0,10.222749590873718,0.0,9.339518,9.339518,-67.192345,-67.192345,9.771156,0.0
0.0,0.0,0.0,2.8057132,3.1955338,0.11638058,0.11638058,0.0,0.4515932,0.4515932,0.0,0.0,0.0,0.10848361,0.0,0.0,182.50233,0.4515932,10.168052,10.619645744562149,203.5992603302002,28.171988487243652,0.0,10.619645744562149,0.0,9.520131,9.520131,-62.43763,-62.43763,10.168052,0.0
0.0,0.0,0.0,3.6993809,4.123354,0.11638058,0.11638058,0.0,0.4515929,0.4515929,0.0,0.0,0.0,0.10848361,0.0,0.0,182.71849,0.4515929,7.5725517,8.024144321680069,203.799147605896,28.199646949768066,0.0,8.024144321680069,0.0,6.9776106,6.9776106,-60.407104,-60.407104,7.5725517,0.0
0.0,0.0,0.0,0.096423,0.22233333,0.11638058,0.11638058,0.0,0.45159352,0.45159352,0.0,0.0,0.0,0.10848361,0.0,0.0,183.21864,0.45159352,6.699331,7.150924474000931,204.0895757675171,28.239833116531372,0.0,7.150924474000931,0.0,6.3626266,6.3626266,-62.92419,-62.92419,6.699331,0.0
0.0,0.0,0.0,1.4292068,1.6575063,0.11638058,0.11638058,0.0,0.4515929,0.4515929,0.0,0.0,0.0,0.10848361,0.0,0.0,182.45465,0.4515929,5.772211,6.223803907632828,204.14892768859863,28.248045802116394,0.0,6.223803907632828,0.0,4.556719,4.556719,-67.02885,-67.02885,5.772211,0.0
0.0,0.0,0.0,1.0557035,1.275886,0.11638058,0.11638058,0.0,0.45159283,0.45159283,0.0,0.0,0.0,0.10848361,0.0,0.0,183.37306,0.45159283,4.360809,4.812401711940765,204.2637414932251,28.263932466506958,0.0,4.812401711940765,0.0,4.029946,4.029946,-73.19071,-73.19071,4.360809,0.0
0.0,0.0,0.0,1.6159798,1.8942931,0.11638058,0.11638058,0.0,0.4515923,0.4515923,0.0,0.0,0.0,0.10848361,0.0,0.0,182.58691,0.4515923,3.6242528,4.075844973325729,203.44708728790283,28.15093219280243,0.0,4.075844973325729,0.0,3.2203903,3.2203903,-67.18319,-67.18319,3.6242528,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45159245,0.45159245,0.0,0.0,0.0,0.10848361,0.0,0.0,182.96356,0.45159245,3.5651853,4.016777738928795,203.98485851287842,28.225343704223633,0.0,4.016777738928795,0.0,3.0529647,3.0529647,-63.3702,-63.3702,3.5651853,0.0
0.0,0.0,0.0,2.5201766,2.870252,0.11638058,0.11638058,0.0,0.4515918,0.4515918,0.0,0.0,0.0,0.10848361,0.0,0.0,182.90933,0.4515918,3.4751377,3.9267293363809586,203.82301902770996,28.20294976234436,0.0,3.9267293363809586,0.0,3.0587704,3.0587704,-58.794476,-58.794476,3.4751377,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45159188,0.45159188,0.0,0.0,0.0,0.10848361,0.0,0.0,183.461,0.45159188,3.4862244,3.937816396355629,204.3657512664795,28.278047561645508,0.0,3.937816396355629,0.0,3.1481872,3.1481872,-57.36446,-57.36446,3.4862244,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45159215,0.45159215,0.0,0.0,0.0,0.10848361,0.0,0.0,183.36964,0.45159215,3.6157036,4.067295670509338,204.41511249542236,28.28487765789032,0.0,4.067295670509338,0.0,3.135012,3.135012,-49.09628,-49.09628,3.6157036,0.0
0.0,0.0,0.0,2.2524536,2.5993018,0.11638058,0.11638058,0.0,0.4515921,0.4515921,0.0,0.0,0.0,0.10848361,0.0,0.0,183.09239,0.4515921,3.978618,4.43020997941494,204.2579345703125,28.263128995895386,0.0,4.43020997941494,0.0,3.3353312,3.3353312,-43.17135,-43.17135,3.978618,0.0
0.0,0.0,0.0,3.6035607,4.0208316,0.11638058,0.11638058,0.0,0.45159143,0.45159143,0.0,0.0,0.0,0.10848361,0.0,0.0,183.23248,0.45159143,4.953694,5.4052854180336,204.38851642608643,28.281197547912598,0.0,5.4052854180336,0.0,4.3320913,4.3320913,-32.604717,-32.604717,4.953694,0.0
0.0,0.0,0.0,7.113379,7.8265276,0.11638058,0.11638058,0.0,0.4515901,0.4515901,0.0,0.0,0.0,0.10848361,0.0,0.0,183.04193,0.4515901,9.733162,10.184751942753792,203.86920738220215,28.209340929985046,0.0,10.184751942753792,0.0,9.413781,9.413781,-26.879963,-26.879963,9.733162,0.0
0.0,0.0,0.0,4.2789316,4.7616987,0.11638058,0.11638058,0.0,0.45159104,0.45159104,0.0,0.0,0.0,0.10848361,0.0,0.0,182.01688,0.45159104,17.446705,17.708448991179466,202.79375553131104,28.0605309009552,0.0,17.708448991179466,0.0,16.90282,17.092667,-21.743343,-21.553495,17.446705,-0.18984579
0.0,0.0,0.0,5.8452616,6.5123353,0.11638058,0.11638058,0.0,0.45159078,0.45159078,0.0,0.0,0.0,0.10848361,0.0,0.0,183.4495,0.45159078,18.72105,18.425037294626236,204.278226852417,28.265936851501465,0.0,18.425037294626236,0.0,17.704039,18.451645,-48.77088,-48.023273,18.72105,-0.7476051
0.0,0.0,0.0,3.035039,3.4040623,0.11638058,0.11638058,0.0,0.4515898,0.4515898,0.0,0.0,0.0,0.10848361,0.0,0.0,183.29987,0.4515898,7.2601357,6.416196569800377,204.2676944732666,28.264479398727417,0.0,6.416196569800377,0.0,5.546756,6.8422847,-75.080536,-73.78502,7.2601357,-1.2955285
0.0,0.0,0.0,12.870923,14.079231,0.11638058,0.11638058,0.0,0.45159057,0.45159057,0.0,0.0,0.0,0.10848361,0.0,0.0,183.13742,0.45159057,6.9972057,6.010283291339874,204.2586326599121,28.26322567462921,0.0,6.010283291339874,0.0,4.972642,6.411155,-72.812584,-71.37406,6.9972057,-1.4385133
0.0,0.0,0.0,2.2166502,2.5064716,0.11638058,0.11638058,0.0,0.4515907,0.4515907,0.0,0.0,0.0,0.10848361,0.0,0.0,183.21281,0.4515907,7.7449794,7.325123369693756,204.16907501220703,28.25083351135254,0.0,7.325123369693756,0.0,6.462371,7.3338184,-83.43231,-82.56087,7.7449794,-0.87144715
0.0,0.0,0.0,2.9342155,3.3014424,0.11638058,0.11638058,0.0,0.45159006,0.45159006,0.0,0.0,0.0,0.10848361,0.0,0.0,183.43575,0.45159006,7.3902397,7.0540896356105804,204.41866970062256,28.285369753837585,0.0,7.0540896356105804,0.0,6.190265,6.9780054,-88.39353,-87.60579,7.3902397,-0.78774047
0.0,0.0,0.0,4.4938254,5.0407524,0.11638058,0.11638058,0.0,0.4515887,0.4515887,0.0,0.0,0.0,0.10848361,0.0,0.0,183.16997,0.4515887,7.695557,7.499517470598221,204.4534273147583,28.290179133415222,0.0,7.499517470598221,0.0,6.293213,6.940842,-86.90415,-86.25652,7.695557,-0.64762896
0.0,0.0,0.0,4.5128517,5.0432954,0.11638058,0.11638058,0.0,0.45158926,0.45158926,0.0,0.0,0.0,0.10848361,0.0,0.0,183.394,0.45158926,8.005753,8.151705920696259,204.38614082336426,28.280868887901306,0.0,8.151705920696259,0.0,7.275025,7.5806594,-91.75407,-91.44843,8.005753,-0.3056353
