cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
4.30343,0.29277384,0.0,3.6608884,3.8711267,0.0,0.0,0.0,1.4411154,1.4411154,0.0,4.30343,0.0,0.0,0.0,0.0,8.159832,1.4411154,9.881127,9.192872077226639,15.476305816322565,2.141453306656331,3.2382354252040386,9.192872077226639,0.0,2.356602,4.7787447,2.356602,4.7787447,9.881127,-2.4221423
5.8060412,0.40323824,0.0,2.9829946,3.132306,0.0,0.0,0.0,1.697064,1.697064,0.0,5.8060412,0.0,0.0,0.0,0.04576312,8.525339,1.742827,11.339572,11.76713527739048,17.055469512939453,2.3599618896842003,3.568656855262816,11.76713527739048,0.0,3.4532344,5.1259727,0.82471156,2.4974504,11.339572,-1.6727393
9.873451,0.54154223,0.0,2.1317177,2.262977,0.0,0.0,0.0,1.9026659,1.9026659,0.0,9.873451,0.0,0.0,0.0,0.059282027,10.867951,1.9619479,19.530561,21.34288650751114,15.770661801099777,2.182183309458196,3.299825926311314,21.34288650751114,0.0,18.077423,18.709307,13.203503,13.835386,19.530561,-0.6318836
11.043326,0.61817455,0.0,7.026906,7.624821,0.0,0.0,0.0,2.7655673,2.7655673,0.0,11.043326,0.0,0.0,0.0,0.0,9.468293,2.7655673,15.550389,18.934131026268005,12.361424073576927,1.7104477635584772,2.586482954211533,18.934131026268005,0.0,17.261309,17.261309,17.19637,17.19637,15.550389,0.0
13.202875,0.678758,0.0,8.823971,9.292772,0.0,0.0,0.0,2.0654538,2.0654538,0.0,13.202875,0.0,0.0,0.0,0.2684835,12.077884,2.3339374,17.284136,20.02834779024124,15.986039739102125,2.211985123809427,3.3448911770246923,20.02834779024124,0.0,17.242107,17.242107,20.075209,20.075209,17.284136,0.0
8.111282,0.41905242,0.0,8.18949,8.895377,0.0,0.0,0.0,0.644871,0.644871,0.0,8.111282,0.0,0.0,0.0,0.09564322,8.5387535,0.74051416,24.784605,25.84852883219719,12.55510937795043,1.7372479704208672,2.6270093214698136,25.84852883219719,0.0,23.733658,23.733658,33.256752,33.256752,24.784605,0.0
8.2304125,0.42876837,0.0,5.906012,6.230382,0.0,0.0,0.0,1.1711341,1.1711341,0.0,8.2304125,0.0,0.0,0.0,0.17594859,10.775468,1.3470826,15.147406,16.747308552265167,13.350308027118444,1.8472794438712299,2.7933953278698027,16.747308552265167,0.0,15.209735,15.209735,26.230408,26.230408,15.147406,0.0
6.2207537,0.31103766,0.0,3.7903595,4.0629644,0.0,0.0,0.0,1.1403354,1.1403354,0.0,6.2207537,0.0,0.0,0.0,0.3064287,9.875554,1.4467641,13.202967,14.654340624809265,14.412373144179583,1.9942371710203588,3.0156199634075165,14.654340624809265,0.0,14.792599,14.792599,27.433264,27.433264,13.202967,0.0
8.680684,0.43403417,0.0,2.650704,2.8584538,0.0,0.0,0.0,1.018265,1.018265,0.0,8.680684,0.0,0.0,0.0,0.43803966,13.465482,1.4563047,8.875874,10.32817254960537,17.351986840367317,2.400990916416049,3.6306996513158083,10.32817254960537,0.0,9.647765,9.647765,24.421738,24.421738,8.875874,0.0
8.518177,0.42590886,0.0,4.8217845,5.1705475,0.0,0.0,0.0,0.26183665,0.26183665,0.0,8.518177,0.0,0.0,0.0,0.81393665,15.511387,1.0757734,7.031818,7.719563029706478,20.252751745283604,2.802369147539139,4.237650676164776,7.719563029706478,0.0,6.71833,6.71833,13.593987,13.593987,7.031818,0.0
8.39459,0.4197295,0.0,4.9152355,5.236507,0.0,0.0,0.0,0.41516042,0.41516042,0.0,8.39459,0.0,0.0,0.0,0.32762644,13.604204,0.7427868,6.556971,7.39186118543148,17.996540881693363,2.490177753381431,3.7655650009401143,7.39186118543148,0.0,5.523164,5.523164,21.482985,21.482985,6.556971,0.0
5.2363524,0.26181763,0.0,1.1775801,1.240343,0.0,0.0,0.0,0.90283537,0.90283537,0.0,5.2363524,0.0,0.0,0.0,0.22940126,14.100862,1.1322366,6.4272933,7.591946184635162,18.635008241981268,2.5785223399288952,3.899156839121133,7.591946184635162,0.0,5.703401,5.703401,26.695671,26.695671,6.4272933,0.0
4.081011,0.20405053,0.0,0.0,0.0,0.0,0.0,0.0,0.6396826,0.6396826,0.0,4.081011,0.0,0.0,0.0,0.4228161,17.214455,1.0624987,6.244947,7.0886803567409515,23.129850398749113,3.2004727353341877,4.839649807661772,7.0886803567409515,0.0,3.04283,3.04283,21.631994,21.631994,6.244947,0.0
5.70621,0.2853105,0.0,0.68142587,0.70519525,0.0,0.0,0.0,0.5119913,0.5119913,0.0,5.70621,0.0,0.0,0.0,0.3582287,15.549485,0.87022007,6.2233524,7.020654380321503,21.35530226305127,2.954928883817047,4.468346402049065,7.020654380321503,0.0,5.22386,5.22386,28.559301,28.559301,6.2233524,0.0
5.8445354,0.29222676,0.0,3.1129384,3.4153612,0.0,0.0,0.0,0.81478274,0.81478274,0.0,5.8445354,0.0,0.0,0.0,0.33049786,14.533959,1.1452805,6.4706526,7.5776625126600266,18.646699588745832,2.5801400993950665,3.901603113859892,7.5776625126600266,0.0,7.1734605,7.1734605,33.584217,33.584217,6.4706526,0.0
5.9941545,0.2997077,0.0,4.4321833,4.82076,0.0,0.0,0.0,0.36135638,0.36135638,0.0,5.9941545,0.0,0.0,0.0,0.51129466,17.157867,0.87265104,7.245448,7.9065113961696625,21.203900644090027,2.933979485416785,4.436667452799156,7.9065113961696625,0.0,7.32855,7.32855,34.08733,34.08733,7.245448,0.0
5.651017,0.28255087,0.0,7.6052094,8.112588,0.0,0.0,0.0,0.1957098,0.1957098,0.0,5.651017,0.0,0.0,0.0,0.3688398,16.049717,0.56454957,9.514742,9.99300241470337,19.209304937627167,2.657987675862387,4.01932164025493,9.99300241470337,0.0,10.096817,10.096817,45.12764,45.12764,9.514742,0.0
6.1729684,0.3086484,0.0,13.656911,14.588301,0.0,0.0,0.0,0.019723043,0.019723043,0.0,6.1729684,0.0,0.0,0.0,0.2728218,15.085736,0.29254484,10.914038,11.242409035563469,17.467489609029144,2.416973016457632,3.654867273988202,11.242409035563469,0.0,13.183376,13.183376,46.33173,46.33173,10.914038,0.0
4.8898993,0.24449497,0.0,7.669121,8.158907,0.0,0.0,0.0,-0.104258195,0.0,-0.104258195,4.8898993,0.0,0.0,0.0,0.39902058,14.276099,0.29476237,11.397243,11.119022384285927,17.70108556514606,2.449295669561252,3.7037445039022714,11.119022384285927,0.0,11.76643,12.184886,44.865147,45.2836,11.397243,-0.4184566
